tick,flight_id,origin,destination,phase,altitude,delay
12,FL006,KRNT,KTTD,Climb,12000,2
12,FL007,KEUG,KTTD,Climb,12000,4
12,FL008,KBOI,KTTD,Climb,12000,0
12,FL009,KBFI,KPDX,Cruise,35000,0
12,FL010,KRNT,KBOI,Initial_Climb,3000,4
12,FL011,KTTD,KPDX,Climb,12000,0
13,FL000,KRNT,KBFI,Cruise,35000,0
13,FL001,KPAE,KGEG,Cruise,35000,0
13,FL002,KOLM,KSEA,Cruise,35000,0
13,FL003,KEUG,KSEA,Climb,12000,0
13,FL004,KSEA,KEUG,Cruise,35000,0
13,FL005,KEUG,KTTD,Climb,12000,2
13,FL006,KRNT,KTTD,Climb,12000,2
13,FL007,KEUG,KTTD,Climb,12000,4
13,FL008,KBOI,KTTD,Cruise,35000,0
13,FL009,KBFI,KPDX,Cruise,35000,0
13,FL010,KRNT,KBOI,Climb,12000,4
13,FL011,KTTD,KPDX,Climb,12000,0
14,FL000,KRNT,KBFI,Cruise,35000,0
14,FL001,KPAE,KGEG,Cruise,35000,0
14,FL002,KOLM,KSEA,Cruise,35000,0
14,FL003,KEUG,KSEA,Cruise,35000,0
14,FL004,KSEA,KEUG,Cruise,35000,0
14,FL005,KEUG,KTTD,Climb,12000,2
14,FL006,KRNT,KTTD,Cruise,35000,2
14,FL007,KEUG,KTTD,Climb,12000,4
14,FL008,KBOI,KTTD,Cruise,35000,0
14,FL009,KBFI,KPDX,Cruise,35000,0
14,FL010,KRNT,KBOI,Climb,12000,4
14,FL011,KTTD,KPDX,Climb,12000,0
15,FL000,KRNT,KBFI,Cruise,35000,0
15,FL001,KPAE,KGEG,Cruise,35000,0
15,FL002,KOLM,KSEA,Descent,15000,0
15,FL003,KEUG,KSEA,Cruise,35000,0
15,FL004,KSEA,KEUG,Descent,15000,0
15,FL005,KEUG,KTTD,Cruise,35000,2
15,FL006,KRNT,KTTD,Cruise,35000,2
15,FL007,KEUG,KTTD,Cruise,35000,4
15,FL008,KBOI,KTTD,Cruise,35000,0
15,FL009,KBFI,KPDX,Cruise,35000,0
15,FL010,KRNT,KBOI,Climb,12000,4
15,FL011,KTTD,KPDX,Climb,12000,0
16,FL000,KRNT,KBFI,Cruise,35000,0
16,FL001,KPAE,KGEG,Cruise,35000,0
16,FL002,KOLM,KSEA,Descent,15000,0
16,FL003,KEUG,KSEA,Cruise,35000,0
16,FL004,KSEA,KEUG,Descent,15000,0
16,FL005,KEUG,KTTD,Cruise,35000,2
16,FL006,KRNT,KTTD,Cruise,35000,2
16,FL007,KEUG,KTTD,Cruise,35000,4
16,FL008,KBOI,KTTD,Descent,15000,0
16,FL009,KBFI,KPDX,Descent,15000,0
16,FL010,KRNT,KBOI,Cruise,35000,4
16,FL011,KTTD,KPDX,Cruise,35000,0
17,FL000,KRNT,KBFI,Descent,15000,0
17,FL001,KPAE,KGEG,Descent,15000,0
17,FL002,KOLM,KSEA,Descent,15000,0
17,FL003,KEUG,KSEA,Cruise,35000,0
17,FL004,KSEA,KEUG,Descent,15000,0
17,FL005,KEUG,KTTD,Cruise,35000,2
17,FL006,KRNT,KTTD,Cruise,35000,2
17,FL007,KEUG,KTTD,Cruise,35000,4
17,FL008,KBOI,KTTD,Descent,15000,0
17,FL009,KBFI,KPDX,Descent,15000,0
17,FL010,KRNT,KBOI,Cruise,35000,4
17,FL011,KTTD,KPDX,Cruise,35000,0
18,FL000,KRNT,KBFI,Descent,15000,0
18,FL001,KPAE,KGEG,Descent,15000,0
18,FL002,KOLM,KSEA,Descent,15000,0
18,FL003,KEUG,KSEA,Cruise,35000,0
18,FL004,KSEA,KEUG,Approach,3000,0
18,FL005,KEUG,KTTD,Descent,15000,2
18,FL006,KRNT,KTTD,Descent,15000,2
18,FL007,KEUG,KTTD,Cruise,35000,4
18,FL008,KBOI,KTTD,Descent,15000,0
18,FL009,KBFI,KPDX,Descent,15000,0
18,FL010,KRNT,KBOI,Cruise,35000,4
18,FL011,KTTD,KPDX,Cruise,35000,0
19,FL000,KRNT,KBFI,Descent,15000,0
19,FL001,KPAE,KGEG,Descent,15000,0
19,FL002,KOLM,KSEA,Approach,3000,0
19,FL003,KEUG,KSEA,Descent,15000,0
19,FL004,KSEA,KEUG,Approach,3000,0
19,FL005,KEUG,KTTD,Descent,15000,2
19,FL006,KRNT,KTTD,Descent,15000,2
19,FL007,KEUG,KTTD,Descent,15000,4
19,FL008,KBOI,KTTD,Descent,15000,0
19,FL009,KBFI,KPDX,Descent,15000,0
19,FL010,KRNT,KBOI,Cruise,35000,4
19,FL011,KTTD,KPDX,Descent,15000,0
20,FL000,KRNT,KBFI,Descent,15000,0
20,FL001,KPAE,KGEG,Descent,15000,0
20,FL002,KOLM,KSEA,Approach,3000,0
20,FL003,KEUG,KSEA,Descent,15000,0
20,FL004,KSEA,KEUG,Approach,3000,0
20,FL005,KEUG,KTTD,Descent,15000,2
20,FL006,KRNT,KTTD,Descent,15000,2
20,FL007,KEUG,KTTD,Descent,15000,4
20,FL008,KBOI,KTTD,Approach,3000,0
20,FL009,KBFI,KPDX,Approach,3000,0
20,FL010,KRNT,KBOI,Cruise,35000,4
20,FL011,KTTD,KPDX,Descent,15000,0
21,FL000,KRNT,KBFI,Approach,3000,0
21,FL001,KPAE,KGEG,Descent,15000,0
21,FL002,KOLM,KSEA,Approach,3000,0
21,FL003,KEUG,KSEA,Descent,15000,0
21,FL004,KSEA,KEUG,Approach,3000,0
21,FL005,KEUG,KTTD,Descent,15000,2
21,FL006,KRNT,KTTD,Approach,3000,2
21,FL007,KEUG,KTTD,Descent,15000,4
21,FL008,KBOI,KTTD,Approach,3000,0
21,FL009,KBFI,KPDX,Approach,3000,0
21,FL010,KRNT,KBOI,Descent,15000,4
21,FL011,KTTD,KPDX,Descent,15000,0
22,FL000,KRNT,KBFI,Approach,3000,0
22,FL001,KPAE,KGEG,Approach,3000,0
22,FL002,KOLM,KSEA,Landing,0,0
22,FL003,KEUG,KSEA,Descent,15000,0
22,FL004,KSEA,KEUG,Landing,0,0
22,FL005,KEUG,KTTD,Approach,3000,2
22,FL006,KRNT,KTTD,Approach,3000,2
22,FL007,KEUG,KTTD,Descent,15000,4
22,FL008,KBOI,KTTD,Approach,3000,0
22,FL009,KBFI,KPDX,Approach,3000,0
22,FL010,KRNT,KBOI,Descent,15000,4
22,FL011,KTTD,KPDX,Descent,15000,0
23,FL000,KRNT,KBFI,Approach,3000,0
23,FL001,KPAE,KGEG,Approach,3000,0
23,FL002,KOLM,KSEA,Landing,0,0
23,FL003,KEUG,KSEA,Approach,3000,0
23,FL004,KSEA,KEUG,Landing,0,0
23,FL005,KEUG,KTTD,Approach,3000,2
23,FL006,KRNT,KTTD,Approach,3000,2
23,FL007,KEUG,KTTD,Approach,3000,4
23,FL008,KBOI,KTTD,Approach,3000,0
23,FL009,KBFI,KPDX,Landing,0,0
23,FL010,KRNT,KBOI,Descent,15000,4
23,FL011,KTTD,KPDX,Approach,3000,0
24,FL000,KRNT,KBFI,Approach,3000,0
24,FL001,KPAE,KGEG,Approach,3000,0
24,FL002,KOLM,KSEA,Landing,0,0
24,FL003,KEUG,KSEA,Approach,3000,0
24,FL004,KSEA,KEUG,Landing,0,0
24,FL005,KEUG,KTTD,Approach,3000,2
24,FL006,KRNT,KTTD,Approach,3000,2
24,FL007,KEUG,KTTD,Approach,3000,4
24,FL008,KBOI,KTTD,Approach,3000,0
24,FL009,KBFI,KPDX,Landing,0,0
24,FL010,KRNT,KBOI,Descent,15000,4
24,FL011,KTTD,KPDX,Approach,3000,0
25,FL000,KRNT,KBFI,Approach,3000,0
25,FL001,KPAE,KGEG,Approach,3000,0
25,FL002,KOLM,KSEA,Landing,0,0
25,FL003,KEUG,KSEA,Approach,3000,0
25,FL004,KSEA,KEUG,Landing,0,0
25,FL005,KEUG,KTTD,Approach,3000,2
25,FL006,KRNT,KTTD,Landing,0,2
25,FL007,KEUG,KTTD,Approach,3000,4
25,FL008,KBOI,KTTD,Landing,0,0
25,FL009,KBFI,KPDX,Landing,0,0
25,FL010,KRNT,KBOI,Approach,3000,4
25,FL011,KTTD,KPDX,Approach,3000,0
26,FL000,KRNT,KBFI,Landing,0,0
26,FL001,KPAE,KGEG,Landing,0,0
26,FL002,KOLM,KSEA,Landing,0,0
26,FL003,KEUG,KSEA,Landing,0,0
26,FL004,KSEA,KEUG,Landing,0,0
26,FL005,KEUG,KTTD,Landing,0,2
26,FL006,KRNT,KTTD,Landing,0,2
26,FL007,KEUG,KTTD,Landing,0,4
26,FL008,KBOI,KTTD,Landing,0,0
26,FL009,KBFI,KPDX,Landing,0,0
26,FL010,KRNT,KBOI,Approach,3000,4
26,FL011,KTTD,KPDX,Approach,3000,0
27,FL000,KRNT,KBFI,Landing,0,0
27,FL001,KPAE,KGEG,Landing,0,0
27,FL002,KOLM,KSEA,Landing,0,0
27,FL003,KEUG,KSEA,Landing,0,0
27,FL004,KSEA,KEUG,Landing,0,0
27,FL005,KEUG,KTTD,Landing,0,2
27,FL006,KRNT,KTTD,Landing,0,2
27,FL007,KEUG,KTTD,Landing,0,4
27,FL008,KBOI,KTTD,Landing,0,0
27,FL009,KBFI,KPDX,Landing,0,0
27,FL010,KRNT,KBOI,Approach,3000,4
27,FL011,KTTD,KPDX,Landing,0,0
28,FL000,KRNT,KBFI,Landing,0,0
28,FL001,KPAE,KGEG,Landing,0,0
28,FL002,KOLM,KSEA,Landing,0,0
28,FL003,KEUG,KSEA,Landing,0,0
28,FL004,KSEA,KEUG,Landing,0,0
28,FL005,KEUG,KTTD,Landing,0,2
28,FL006,KRNT,KTTD,Landing,0,2
28,FL007,KEUG,KTTD,Landing,0,4
28,FL008,KBOI,KTTD,Landing,0,0
28,FL009,KBFI,KPDX,Landing,0,0
28,FL010,KRNT,KBOI,Approach,3000,4
28,FL011,KTTD,KPDX,Landing,0,0
29,FL000,KRNT,KBFI,Landing,0,0
29,FL001,KPAE,KGEG,Landing,0,0
29,FL002,KOLM,KSEA,Landing,0,0
29,FL003,KEUG,KSEA,Landing,0,0
29,FL004,KSEA,KEUG,Landing,0,0
29,FL005,KEUG,KTTD,Landing,0,2
29,FL006,KRNT,KTTD,Landing,0,2
29,FL007,KEUG,KTTD,Landing,0,4
29,FL008,KBOI,KTTD,Landing,0,0
29,FL009,KBFI,KPDX,Landing,0,0
29,FL010,KRNT,KBOI,Approach,3000,4
29,FL011,KTTD,KPDX,Landing,0,0
tick,flight_id,origin,destination,phase,altitude,delay
0,FL000,KOLM,KSEA,Queued,0,0
0,FL001,KEUG,KRNT,Queued,0,0
0,FL002,KRNT,KSEA,Queued,0,0
0,FL003,KGEG,KPDX,Queued,0,0
0,FL004,KRNT,KOLM,Queued,0,0
0,FL005,KGEG,KPDX,Queued,0,0
0,FL006,KRNT,KBOI,Queued,0,0
0,FL007,KGEG,KRNT,Queued,0,0
0,FL008,KSEA,KRNT,Queued,0,0
0,FL009,KEUG,KGEG,Queued,0,0
0,FL010,KEUG,KPDX,Queued,0,0
0,FL011,KPAE,KSEA,Queued,0,0
1,FL000,KOLM,KSEA,Takeoff,0,0
1,FL001,KEUG,KRNT,Takeoff,0,0
1,FL002,KRNT,KSEA,Takeoff,0,0
1,FL003,KGEG,KPDX,Takeoff,0,0
1,FL004,KRNT,KOLM,Queued,0,1
1,FL005,KGEG,KPDX,Queued,0,1
1,FL006,KRNT,KBOI,Queued,0,1
1,FL007,KGEG,KRNT,Queued,0,1
1,FL008,KSEA,KRNT,Takeoff,0,0
1,FL009,KEUG,KGEG,Queued,0,1
1,FL010,KEUG,KPDX,Queued,0,1
1,FL011,KPAE,KSEA,Takeoff,0,0
2,FL000,KOLM,KSEA,Takeoff,500,0
2,FL001,KEUG,KRNT,Takeoff,500,0
2,FL002,KRNT,KSEA,Takeoff,500,0
2,FL003,KGEG,KPDX,Takeoff,500,0
2,FL004,KRNT,KOLM,Queued,0,2
2,FL005,KGEG,KPDX,Queued,0,2
2,FL006,KRNT,KBOI,Queued,0,2
2,FL007,KGEG,KRNT,Queued,0,2
2,FL008,KSEA,KRNT,Takeoff,500,0
2,FL009,KEUG,KGEG,Queued,0,2
2,FL010,KEUG,KPDX,Queued,0,2
2,FL011,KPAE,KSEA,Takeoff,500,0
3,FL000,KOLM,KSEA,Takeoff,500,0
3,FL001,KEUG,KRNT,Takeoff,500,0
3,FL002,KRNT,KSEA,Takeoff,500,0
3,FL003,KGEG,KPDX,Takeoff,500,0
3,FL004,KRNT,KOLM,Takeoff,0,2
3,FL005,KGEG,KPDX,Takeoff,0,2
3,FL006,KRNT,KBOI,Queued,0,3
3,FL007,KGEG,KRNT,Queued,0,3
3,FL008,KSEA,KRNT,Takeoff,500,0
3,FL009,KEUG,KGEG,Takeoff,0,2
3,FL010,KEUG,KPDX,Queued,0,3
3,FL011,KPAE,KSEA,Takeoff,500,0
4,FL000,KOLM,KSEA,Takeoff,500,0
4,FL001,KEUG,KRNT,Takeoff,500,0
4,FL002,KRNT,KSEA,Initial_Climb,3000,0
4,FL003,KGEG,KPDX,Initial_Climb,3000,0
4,FL004,KRNT,KOLM,Takeoff,500,2
4,FL005,KGEG,KPDX,Takeoff,500,2
4,FL006,KRNT,KBOI,Queued,0,4
4,FL007,KGEG,KRNT,Queued,0,4
4,FL008,KSEA,KRNT,Initial_Climb,3000,0
4,FL009,KEUG,KGEG,Takeoff,500,2
4,FL010,KEUG,KPDX,Queued,0,4
4,FL011,KPAE,KSEA,Initial_Climb,3000,0
5,FL000,KOLM,KSEA,Takeoff,500,0
5,FL001,KEUG,KRNT,Initial_Climb,3000,0
5,FL002,KRNT,KSEA,Initial_Climb,3000,0
5,FL003,KGEG,KPDX,Initial_Climb,3000,0
5,FL004,KRNT,KOLM,Takeoff,500,2
5,FL005,KGEG,KPDX,Takeoff,500,2
5,FL006,KRNT,KBOI,Takeoff,0,4
5,FL007,KGEG,KRNT,Takeoff,0,4
5,FL008,KSEA,KRNT,Initial_Climb,3000,0
5,FL009,KEUG,KGEG,Takeoff,500,2
5,FL010,KEUG,KPDX,Takeoff,0,4
5,FL011,KPAE,KSEA,Initial_Climb,3000,0
6,FL000,KOLM,KSEA,Initial_Climb,3000,0
6,FL001,KEUG,KRNT,Initial_Climb,3000,0
6,FL002,KRNT,KSEA,Initial_Climb,3000,0
6,FL003,KGEG,KPDX,Initial_Climb,3000,0
6,FL004,KRNT,KOLM,Takeoff,500,2
6,FL005,KGEG,KPDX,Takeoff,500,2
6,FL006,KRNT,KBOI,Takeoff,500,4
6,FL007,KGEG,KRNT,Takeoff,500,4
6,FL008,KSEA,KRNT,Initial_Climb,3000,0
6,FL009,KEUG,KGEG,Takeoff,500,2
6,FL010,KEUG,KPDX,Takeoff,500,4
6,FL011,KPAE,KSEA,Initial_Climb,3000,0
7,FL000,KOLM,KSEA,Initial_Climb,3000,0
7,FL001,KEUG,KRNT,Initial_Climb,3000,0
7,FL002,KRNT,KSEA,Initial_Climb,3000,0
7,FL003,KGEG,KPDX,Initial_Climb,3000,0
7,FL004,KRNT,KOLM,Initial_Climb,3000,2
7,FL005,KGEG,KPDX,Initial_Climb,3000,2
7,FL006,KRNT,KBOI,Takeoff,500,4
7,FL007,KGEG,KRNT,Takeoff,500,4
7,FL008,KSEA,KRNT,Climb,12000,0
7,FL009,KEUG,KGEG,Initial_Climb,3000,2
7,FL010,KEUG,KPDX,Takeoff,500,4
7,FL011,KPAE,KSEA,Initial_Climb,3000,0
8,FL000,KOLM,KSEA,Initial_Climb,3000,0
8,FL001,KEUG,KRNT,Initial_Climb,3000,0
8,FL002,KRNT,KSEA,Initial_Climb,3000,0
8,FL003,KGEG,KPDX,Climb,12000,0
8,FL004,KRNT,KOLM,Initial_Climb,3000,2
8,FL005,KGEG,KPDX,Initial_Climb,3000,2
8,FL006,KRNT,KBOI,Takeoff,500,4
8,FL007,KGEG,KRNT,Initial_Climb,3000,4
8,FL008,KSEA,KRNT,Climb,12000,0
8,FL009,KEUG,KGEG,Initial_Climb,3000,2
8,FL010,KEUG,KPDX,Initial_Climb,3000,4
8,FL011,KPAE,KSEA,Climb,12000,0
9,FL000,KOLM,KSEA,Initial_Climb,3000,0
9,FL001,KEUG,KRNT,Climb,12000,0
9,FL002,KRNT,KSEA,Climb,12000,0
9,FL003,KGEG,KPDX,Climb,12000,0
9,FL004,KRNT,KOLM,Initial_Climb,3000,2
9,FL005,KGEG,KPDX,Initial_Climb,3000,2
9,FL006,KRNT,KBOI,Initial_Climb,3000,4
9,FL007,KGEG,KRNT,Initial_Climb,3000,4
9,FL008,KSEA,KRNT,Climb,12000,0
9,FL009,KEUG,KGEG,Initial_Climb,3000,2
9,FL010,KEUG,KPDX,Initial_Climb,3000,4
9,FL011,KPAE,KSEA,Climb,12000,0
10,FL000,KOLM,KSEA,Climb,12000,0
10,FL001,KEUG,KRNT,Climb,12000,0
10,FL002,KRNT,KSEA,Climb,12000,0
10,FL003,KGEG,KPDX,Climb,12000,0
10,FL004,KRNT,KOLM,Climb,12000,2
10,FL005,KGEG,KPDX,Climb,12000,2
10,FL006,KRNT,KBOI,Initial_Climb,3000,4
10,FL007,KGEG,KRNT,Initial_Climb,3000,4
10,FL008,KSEA,KRNT,Climb,12000,0
10,FL009,KEUG,KGEG,Initial_Climb,3000,2
10,FL010,KEUG,KPDX,Initial_Climb,3000,4
10,FL011,KPAE,KSEA,Climb,12000,0
11,FL000,KOLM,KSEA,Climb,12000,0
11,FL001,KEUG,KRNT,Climb,12000,0
11,FL002,KRNT,KSEA,Climb,12000,0
11,FL003,KGEG,KPDX,Climb,12000,0
11,FL004,KRNT,KOLM,Climb,12000,2
11,FL005,KGEG,KPDX,Climb,12000,2
11,FL006,KRNT,KBOI,Initial_Climb,3000,4
11,FL007,KGEG,KRNT,Initial_Climb,3000,4
11,FL008,KSEA,KRNT,Climb,12000,0
11,FL009,KEUG,KGEG,Initial_Climb,3000,2
11,FL010,KEUG,KPDX,Initial_Climb,3000,4
11,FL011,KPAE,KSEA,Climb,12000,0
12,FL000,KOLM,KSEA,Climb,12000,0
12,FL001,KEUG,KRNT,Cruise,35000,0
12,FL002,KRNT,KSEA,Climb,12000,0
12,FL003,KGEG,KPDX,Cruise,35000,0
12,FL004,KRNT,KOLM,Climb,12000,2
12,FL005,KGEG,KPDX,Climb,12000,2
12,FL006,KRNT,KBOI,Initial_Climb,3000,4
12,FL007,KGEG,KRNT,Climb,12000,4
12,FL008,KSEA,KRNT,Cruise,35000,0
12,FL009,KEUG,KGEG,Climb,12000,2
12,FL010,KEUG,KPDX,Climb,12000,4
12,FL011,KPAE,KSEA,Cruise,35000,0
13,FL000,KOLM,KSEA,Climb,12000,0
13,FL001,KEUG,KRNT,Cruise,35000,0
13,FL002,KRNT,KSEA,Climb,12000,0
13,FL003,KGEG,KPDX,Cruise,35000,0
13,FL004,KRNT,KOLM,Cruise,35000,2
13,FL005,KGEG,KPDX,Cruise,35000,2
13,FL006,KRNT,KBOI,Climb,12000,4
13,FL007,KGEG,KRNT,Climb,12000,4
13,FL008,KSEA,KRNT,Cruise,35000,0
13,FL009,KEUG,KGEG,Climb,12000,2
13,FL010,KEUG,KPDX,Climb,12000,4
13,FL011,KPAE,KSEA,Cruise,35000,0
14,FL000,KOLM,KSEA,Climb,12000,0
14,FL001,KEUG,KRNT,Cruise,35000,0
14,FL002,KRNT,KSEA,Cruise,35000,0
14,FL003,KGEG,KPDX,Cruise,35000,0
14,FL004,KRNT,KOLM,Cruise,35000,2
14,FL005,KGEG,KPDX,Cruise,35000,2
14,FL006,KRNT,KBOI,Climb,12000,4
14,FL007,KGEG,KRNT,Climb,12000,4
14,FL008,KSEA,KRNT,Cruise,35000,0
14,FL009,KEUG,KGEG,Climb,12000,2
14,FL010,KEUG,KPDX,Climb,12000,4
14,FL011,KPAE,KSEA,Cruise,35000,0
15,FL000,KOLM,KSEA,Cruise,35000,0
15,FL001,KEUG,KRNT,Cruise,35000,0
15,FL002,KRNT,KSEA,Cruise,35000,0
15,FL003,KGEG,KPDX,Cruise,35000,0
15,FL004,KRNT,KOLM,Cruise,35000,2
15,FL005,KGEG,KPDX,Cruise,35000,2
15,FL006,KRNT,KBOI,Climb,12000,4
15,FL007,KGEG,KRNT,Climb,12000,4
15,FL008,KSEA,KRNT,Cruise,35000,0
15,FL009,KEUG,KGEG,Climb,12000,2
15,FL010,KEUG,KPDX,Climb,12000,4
15,FL011,KPAE,KSEA,Cruise,35000,0
16,FL000,KOLM,KSEA,Cruise,35000,0
16,FL001,KEUG,KRNT,Descent,15000,0
16,FL002,KRNT,KSEA,Cruise,35000,0
16,FL003,KGEG,KPDX,Cruise,35000,0
16,FL004,KRNT,KOLM,Descent,15000,2
16,FL005,KGEG,KPDX,Descent,15000,2
16,FL006,KRNT,KBOI,Cruise,35000,4
16,FL007,KGEG,KRNT,Cruise,35000,4
16,FL008,KSEA,KRNT,Descent,15000,0
16,FL009,KEUG,KGEG,Climb,12000,2
16,FL010,KEUG,KPDX,Climb,12000,4
16,FL011,KPAE,KSEA,Cruise,35000,0
17,FL000,KOLM,KSEA,Cruise,35000,0
17,FL001,KEUG,KRNT,Descent,15000,0
17,FL002,KRNT,KSEA,Cruise,35000,0
17,FL003,KGEG,KPDX,Descent,15000,0
17,FL004,KRNT,KOLM,Descent,15000,2
17,FL005,KGEG,KPDX,Descent,15000,2
17,FL006,KRNT,KBOI,Cruise,35000,4
17,FL007,KGEG,KRNT,Cruise,35000,4
17,FL008,KSEA,KRNT,Descent,15000,0
17,FL009,KEUG,KGEG,Cruise,35000,2
17,FL010,KEUG,KPDX,Cruise,35000,4
17,FL011,KPAE,KSEA,Descent,15000,0
18,FL000,KOLM,KSEA,Cruise,35000,0
18,FL001,KEUG,KRNT,Descent,15000,0
18,FL002,KRNT,KSEA,Cruise,35000,0
18,FL003,KGEG,KPDX,Descent,15000,0
18,FL004,KRNT,KOLM,Descent,15000,2
18,FL005,KGEG,KPDX,Descent,15000,2
18,FL006,KRNT,KBOI,Cruise,35000,4
18,FL007,KGEG,KRNT,Cruise,35000,4
18,FL008,KSEA,KRNT,Descent,15000,0
18,FL009,KEUG,KGEG,Cruise,35000,2
18,FL010,KEUG,KPDX,Cruise,35000,4
18,FL011,KPAE,KSEA,Descent,15000,0
19,FL000,KOLM,KSEA,Descent,15000,0
19,FL001,KEUG,KRNT,Descent,15000,0
19,FL002,KRNT,KSEA,Descent,15000,0
19,FL003,KGEG,KPDX,Descent,15000,0
19,FL004,KRNT,KOLM,Descent,15000,2
19,FL005,KGEG,KPDX,Descent,15000,2
19,FL006,KRNT,KBOI,Cruise,35000,4
19,FL007,KGEG,KRNT,Cruise,35000,4
19,FL008,KSEA,KRNT,Descent,15000,0
19,FL009,KEUG,KGEG,Cruise,35000,2
19,FL010,KEUG,KPDX,Cruise,35000,4
19,FL011,KPAE,KSEA,Descent,15000,0
20,FL000,KOLM,KSEA,Descent,15000,0
20,FL001,KEUG,KRNT,Descent,15000,0
20,FL002,KRNT,KSEA,Descent,15000,0
20,FL003,KGEG,KPDX,Descent,15000,0
20,FL004,KRNT,KOLM,Approach,3000,2
20,FL005,KGEG,KPDX,Descent,15000,2
20,FL006,KRNT,KBOI,Descent,15000,4
20,FL007,KGEG,KRNT,Descent,15000,4
20,FL008,KSEA,KRNT,Descent,15000,0
20,FL009,KEUG,KGEG,Descent,15000,2
20,FL010,KEUG,KPDX,Cruise,35000,4
20,FL011,KPAE,KSEA,Descent,15000,0
21,FL000,KOLM,KSEA,Descent,15000,0
21,FL001,KEUG,KRNT,Approach,3000,0
21,FL002,KRNT,KSEA,Descent,15000,0
21,FL003,KGEG,KPDX,Approach,3000,0
21,FL004,KRNT,KOLM,Approach,3000,2
21,FL005,KGEG,KPDX,Approach,3000,2
21,FL006,KRNT,KBOI,Descent,15000,4
21,FL007,KGEG,KRNT,Descent,15000,4
21,FL008,KSEA,KRNT,Approach,3000,0
21,FL009,KEUG,KGEG,Descent,15000,2
21,FL010,KEUG,KPDX,Cruise,35000,4
21,FL011,KPAE,KSEA,Approach,3000,0
22,FL000,KOLM,KSEA,Descent,15000,0
22,FL001,KEUG,KRNT,Approach,3000,0
22,FL002,KRNT,KSEA,Descent,15000,0
22,FL003,KGEG,KPDX,Approach,3000,0
22,FL004,KRNT,KOLM,Approach,3000,2
22,FL005,KGEG,KPDX,Approach,3000,2
22,FL006,KRNT,KBOI,Descent,15000,4
22,FL007,KGEG,KRNT,Descent,15000,4
22,FL008,KSEA,KRNT,Approach,3000,0
22,FL009,KEUG,KGEG,Descent,15000,2
22,FL010,KEUG,KPDX,Descent,15000,4
22,FL011,KPAE,KSEA,Approach,3000,0
23,FL000,KOLM,KSEA,Approach,3000,0
23,FL001,KEUG,KRNT,Approach,3000,0
23,FL002,KRNT,KSEA,Descent,15000,0
23,FL003,KGEG,KPDX,Approach,3000,0
23,FL004,KRNT,KOLM,Approach,3000,2
23,FL005,KGEG,KPDX,Approach,3000,2
23,FL006,KRNT,KBOI,Approach,3000,4
23,FL007,KGEG,KRNT,Descent,15000,4
23,FL008,KSEA,KRNT,Approach,3000,0
23,FL009,KEUG,KGEG,Descent,15000,2
23,FL010,KEUG,KPDX,Descent,15000,4
23,FL011,KPAE,KSEA,Approach,3000,0
24,FL000,KOLM,KSEA,Approach,3000,0
24,FL001,KEUG,KRNT,Landing,0,0
24,FL002,KRNT,KSEA,Approach,3000,0
24,FL003,KGEG,KPDX,Approach,3000,0
24,FL004,KRNT,KOLM,Approach,3000,2
24,FL005,KGEG,KPDX,Landing,0,2
24,FL006,KRNT,KBOI,Approach,3000,4
24,FL007,KGEG,KRNT,Approach,3000,4
24,FL008,KSEA,KRNT,Approach,3000,0
24,FL009,KEUG,KGEG,Approach,3000,2
24,FL010,KEUG,KPDX,Descent,15000,4
24,FL011,KPAE,KSEA,Landing,0,0
25,FL000,KOLM,KSEA,Approach,3000,0
25,FL001,KEUG,KRNT,Landing,0,0
25,FL002,KRNT,KSEA,Approach,3000,0
25,FL003,KGEG,KPDX,Landing,0,0
25,FL004,KRNT,KOLM,Landing,0,2
25,FL005,KGEG,KPDX,Landing,0,2
25,FL006,KRNT,KBOI,Approach,3000,4
25,FL007,KGEG,KRNT,Approach,3000,4
25,FL008,KSEA,KRNT,Landing,0,0
25,FL009,KEUG,KGEG,Approach,3000,2
25,FL010,KEUG,KPDX,Descent,15000,4
25,FL011,KPAE,KSEA,Landing,0,0
26,FL000,KOLM,KSEA,Approach,3000,0
26,FL001,KEUG,KRNT,Landing,0,0
26,FL002,KRNT,KSEA,Approach,3000,0
26,FL003,KGEG,KPDX,Landing,0,0
26,FL004,KRNT,KOLM,Landing,0,2
26,FL005,KGEG,KPDX,Landing,0,2
26,FL006,KRNT,KBOI,Approach,3000,4
26,FL007,KGEG,KRNT,Approach,3000,4
26,FL008,KSEA,KRNT,Landing,0,0
26,FL009,KEUG,KGEG,Approach,3000,2
26,FL010,KEUG,KPDX,Approach,3000,4
26,FL011,KPAE,KSEA,Landing,0,0
27,FL000,KOLM,KSEA,Landing,0,0
27,FL001,KEUG,KRNT,Landing,0,0
27,FL002,KRNT,KSEA,Landing,0,0
27,FL003,KGEG,KPDX,Landing,0,0
27,FL004,KRNT,KOLM,Landing,0,2
27,FL005,KGEG,KPDX,Landing,0,2
27,FL006,KRNT,KBOI,Landing,0,4
27,FL007,KGEG,KRNT,Approach,3000,4
27,FL008,KSEA,KRNT,Landing,0,0
27,FL009,KEUG,KGEG,Approach,3000,2
27,FL010,KEUG,KPDX,Approach,3000,4
27,FL011,KPAE,KSEA,Landing,0,0
28,FL000,KOLM,KSEA,Landing,0,0
28,FL001,KEUG,KRNT,Landing,0,0
28,FL002,KRNT,KSEA,Landing,0,0
